SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@JumboPlusIoT,00:7e:95:cb:6e:cc,-83,112,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:cb:6e:c8,-83,112,Y,TH,NONE,1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:cb:6e:c7,-82,112,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:cb:6e:c6,-83,112,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c7:ec:66,-55,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c7:ec:67,-55,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c7:ec:68,-55,108,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c7:ec:6c,-55,108,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c7:ec:6d,-55,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c7:ec:6e,-55,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@JumboPlusIoT,00:7e:95:c7:f0:a3,-55,11,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus,00:7e:95:c5:46:40,-66,11,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus,00:7e:95:c7:f0:a0,-55,11,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
DIRECT-VgADS-2700W_BRf237,5e:f3:70:5e:f2:37,-69,11,Y,--,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
.@TRUEWIFI,04:5f:b9:e5:da:25,-68,11,Y,TH,NONE,1040.6384787206703,690.0189665737607
CPE-WiFi,00:b0:e1:98:f2:21,-55,11,Y,TH,NONE,1040.6384787206703,690.0189665737607
CPE-Staff,00:b0:e1:98:f2:20,-56,11,Y,TH,NONE,1040.6384787206703,690.0189665737607
.@TRUEWIFI,04:5f:b9:e5:bd:05,-65,6,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,04:5f:b9:e5:bd:03,-64,6,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
.@AISSUPERWiFi,04:5f:b9:e5:bd:06,-65,6,Y,TH,NONE,1040.6384787206703,690.0189665737607
.@AISSUPERWiFi,00:7e:95:cb:6f:26,-72,6,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:cb:6f:23,-72,6,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus,04:5f:b9:e5:bd:00,-63,6,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
ESP-79F858,2e:f4:32:79:f8:58,-73,6,N,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c7:e8:e3,-61,1,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c5:46:46,-67,104,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c5:46:47,-67,104,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c5:46:48,-67,104,Y,TH,NONE,1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-67,100,Y,TH,NONE,1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c5:3b:0d,-67,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:cb:77:c6,-78,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,04:5f:b9:e5:ac:e6,-66,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:cb:77:c7,-78,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:cb:77:c8,-77,100,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:cb:77:cc,-77,100,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c5:3b:06,-66,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c7:e8:e7,-62,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c5:3b:0c,-66,100,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-67,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c4:f5:a6,-77,48,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c4:f5:ad,-77,48,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c4:f5:ae,-78,48,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c9:f4:0d,-82,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c9:f4:0e,-82,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c9:f4:06,-82,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c9:f4:07,-82,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c9:f4:08,-82,44,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c9:f4:0c,-82,44,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c7:f0:a6,-58,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c7:f0:a7,-58,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-58,44,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c7:f0:ac,-58,44,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c7:f0:ad,-58,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-58,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c5:56:e8,-85,40,Y,TH,NONE,1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c4:f6:a6,-83,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c5:56:e7,-85,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c4:f6:a7,-83,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c4:f6:a8,-83,40,Y,TH,NONE,1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:cb:95:a6,-77,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:cb:95:a7,-78,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:cb:95:a8,-78,40,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:cb:95:ac,-78,40,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:b6:70:59:9f:06,-59,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:cb:95:ad,-77,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:b6:70:59:9f:07,-59,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:b6:70:59:9f:08,-59,40,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:b6:70:59:9f:0c,-59,40,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:b6:70:59:9f:0d,-59,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:b6:70:59:9f:0e,-59,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
CPE-WiFi,00:3c:10:75:b2:4e,-72,40,Y,TH,NONE,1040.6384787206703,690.0189665737607
CPE-Staff,00:3c:10:75:b2:4f,-73,40,Y,TH,NONE,1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c5:03:48,-72,36,Y,TH,NONE,1040.6384787206703,690.0189665737607
CPE-WiFi,00:a2:89:03:36:ce,-71,36,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c9:79:0e,-76,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:b6:70:5e:8b:c6,-83,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:b6:70:5e:8b:c7,-83,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c5:03:46,-72,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c5:03:47,-73,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c9:79:07,-77,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c9:79:08,-78,36,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c9:79:0c,-78,36,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
CPE-Staff,00:a2:89:03:36:cf,-72,36,Y,TH,NONE,1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:cb:a8:87,-77,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c5:40:a6,-73,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c5:40:a8,-73,157,Y,TH,NONE,1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c5:40:ad,-74,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c4:fa:66,-82,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:cb:a8:86,-77,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c4:fa:67,-83,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c5:40:a7,-74,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:cb:13:66,-69,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:cb:13:67,-69,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c5:40:ac,-74,157,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:cb:13:68,-69,157,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:cb:13:6c,-69,157,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:cb:13:6d,-69,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:cb:13:6e,-69,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c5:28:c6,-76,153,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c5:28:c7,-76,153,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c5:28:c8,-76,153,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c5:28:cc,-76,153,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c5:28:cd,-76,153,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c5:28:ce,-76,153,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,04:5f:b9:e5:bd:08,-65,149,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlus5GHz,04:5f:b9:e5:bd:0e,-64,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:b6:70:59:5d:2e,-78,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:b6:70:59:5d:26,-78,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,04:5f:b9:e5:bd:06,-64,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:b6:70:59:5d:27,-78,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,04:5f:b9:e5:bd:07,-64,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:b6:70:59:5d:28,-78,149,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:b6:70:59:5d:2c,-78,149,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c7:f3:c6,-69,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlusIoT,04:5f:b9:e5:bd:0c,-64,149,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c7:f3:c7,-69,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c7:f3:c8,-69,149,Y,TH,NONE,1040.6384787206703,690.0189665737607
eduroam,04:5f:b9:e5:bd:0d,-64,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c7:f3:cc,-69,149,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:b6:70:59:5d:2d,-78,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c7:f3:cd,-69,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c7:f3:ce,-69,149,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c7:e8:ee,-62,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c7:e8:ed,-62,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c7:e8:ec,-62,100,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c7:e8:e8,-63,100,Y,TH,NONE,1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c7:e8:e6,-62,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,04:5f:b9:e5:ac:e8,-65,100,Y,TH,NONE,1040.6384787206703,690.0189665737607
.@TrueMoveH,04:5f:b9:e5:ac:e7,-66,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c5:46:4e,-67,104,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c5:46:4d,-67,104,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c5:46:4c,-67,104,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
AISSMARTLogin,00:7e:95:c7:ec:66,-54,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
.@TrueMoveH,00:7e:95:c7:ec:67,-54,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@TOT_Wi-Fi,00:7e:95:c7:ec:68,-54,108,Y,TH,NONE,1040.6384787206703,690.0189665737607
@JumboPlusIoT,00:7e:95:c7:ec:6c,-54,108,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,690.0189665737607
eduroam,00:7e:95:c7:ec:6d,-54,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
@JumboPlus5GHz,00:7e:95:c7:ec:6e,-54,108,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,690.0189665737607
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
AISSMARTLogin,00:7e:95:c5:46:46,-57,104,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c5:46:47,-57,104,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c5:46:48,-57,104,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c5:46:4c,-57,104,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c5:46:4d,-57,104,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c5:46:4e,-57,104,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,04:5f:b9:e5:ac:e6,-67,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,04:5f:b9:e5:ac:e7,-67,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c7:e8:ee,-68,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c7:e8:ed,-68,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c7:e8:ec,-68,100,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c7:e8:e7,-68,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c7:e8:e6,-68,100,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c7:e8:e8,-68,100,Y,TH,NONE,1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c4:f5:a6,-77,48,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c4:f5:a7,-77,48,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c4:f5:a8,-77,48,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c4:f5:ac,-77,48,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c4:f5:ad,-77,48,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c4:f5:ae,-77,48,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c9:f4:0d,-84,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c9:f4:06,-84,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c9:f4:07,-84,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c9:f4:08,-84,44,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c9:f4:0c,-85,44,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c7:f0:a6,-50,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c7:f0:a7,-50,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-50,44,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c7:f0:ac,-50,44,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c7:f0:ad,-50,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-50,44,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:b6:70:59:5b:07,-81,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:b6:70:59:9f:06,-65,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:b6:70:59:9f:07,-65,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:b6:70:59:9f:08,-65,40,Y,TH,NONE,1040.6384787206703,586.0042598193281
CPE-WiFi,00:3c:10:75:b2:4e,-84,40,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:b6:70:59:9f:0c,-64,40,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:b6:70:59:9f:0d,-65,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:cb:95:a6,-69,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:b6:70:59:9f:0e,-64,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:cb:95:a7,-69,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:cb:95:a8,-69,40,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:cb:95:ac,-68,40,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:cb:95:ad,-68,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:cb:95:ae,-69,40,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c9:79:06,-81,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c5:03:4c,-79,36,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c5:03:46,-78,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:b6:70:5e:8b:c6,-81,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c5:03:47,-79,36,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c5:03:48,-79,36,Y,TH,NONE,1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:b6:70:5e:8b:c8,-81,36,Y,TH,NONE,1040.6384787206703,586.0042598193281
CPE-WiFi,00:a2:89:03:36:ce,-74,36,Y,TH,NONE,1040.6384787206703,586.0042598193281
CPE-Staff,00:a2:89:03:36:cf,-75,36,Y,TH,NONE,1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c5:40:a7,-75,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:c5:40:a8,-74,157,Y,TH,NONE,1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:cb:13:6c,-74,157,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:c5:40:ad,-74,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:cb:13:6e,-74,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c7:bb:4e,-83,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c7:bb:4c,-83,157,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c7:bb:46,-84,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:cb:13:66,-74,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:cb:13:67,-74,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c7:bb:47,-85,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@TOT_Wi-Fi,00:7e:95:cb:13:68,-74,157,Y,TH,NONE,1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c5:40:a6,-75,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
eduroam,00:7e:95:cb:13:6d,-75,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlusIoT,00:7e:95:c5:40:ac,-74,157,Y,TH,RSN(PSK/AES/AES),1040.6384787206703,586.0042598193281
@JumboPlus5GHz,00:7e:95:c5:40:ae,-74,157,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
.@TrueMoveH,00:7e:95:c5:28:c7,-84,153,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
AISSMARTLogin,00:7e:95:c5:28:c6,-84,153,Y,TH,RSN(802.1x/AES/AES),1040.6384787206703,586.0042598193281
