SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
s,u,m
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TrueMoveH,00:7e:95:c9:7b:67,-72,48,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
.@TrueMoveH,00:7e:95:c9:d3:27,-69,48,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-72,48,Y,TH,NONE,310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c9:d3:28,-69,48,Y,TH,NONE,310.76737967914437,578.8654188948307
@JumboPlusIoT,00:7e:95:c9:7b:6c,-73,48,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
@JumboPlusIoT,00:7e:95:c9:d3:2c,-69,48,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
eduroam,00:7e:95:c9:7b:6d,-73,48,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
eduroam,00:7e:95:c9:d3:2d,-69,48,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-73,48,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@JumboPlus5GHz,00:7e:95:c9:d3:2e,-69,48,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
AISSMARTLogin,00:7e:95:c9:79:06,-53,44,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
.@TrueMoveH,00:7e:95:c9:79:07,-53,44,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c9:79:08,-53,44,Y,TH,NONE,310.76737967914437,578.8654188948307
@JumboPlusIoT,00:7e:95:c9:79:0c,-53,44,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
eduroam,00:7e:95:c9:79:0d,-53,44,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@JumboPlus5GHz,00:7e:95:c9:79:0e,-53,44,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@JumboPlus5GHz,00:7e:95:c7:e1:6e,-81,40,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@JumboPlusIoT,00:7e:95:c7:e1:6c,-81,40,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c7:e1:68,-81,40,Y,TH,NONE,310.76737967914437,578.8654188948307
.@TrueMoveH,00:7e:95:c7:e1:67,-82,40,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:b6:70:59:9f:08,-80,40,Y,TH,NONE,310.76737967914437,578.8654188948307
AISSMARTLogin,00:7e:95:c7:e1:66,-80,40,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
AISSMARTLogin,00:b6:70:59:9f:06,-80,40,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
eduroam,00:b6:70:59:9f:0d,-80,40,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
AISSMARTLogin,00:7e:95:cb:17:e6,-80,36,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
.@TrueMoveH,00:7e:95:cb:17:e7,-81,36,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:b6:70:5f:15:08,-71,36,Y,TH,NONE,310.76737967914437,578.8654188948307
@JumboPlusIoT,00:b6:70:5f:15:0c,-72,36,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
eduroam,00:b6:70:5f:15:0d,-71,36,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
AISSMARTLogin,04:5f:b9:e5:d9:a6,-77,36,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
.@TrueMoveH,04:5f:b9:e5:d9:a7,-77,36,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
AISSMARTLogin,00:b6:70:5f:15:06,-72,36,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
.@TrueMoveH,00:b6:70:5f:15:07,-72,36,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-67,6,Y,TH,NONE,310.76737967914437,578.8654188948307
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-66,6,Y,TH,NONE,310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c7:ec:67,-66,6,Y,TH,NONE,310.76737967914437,578.8654188948307
.@AISSUPERWiFi,00:7e:95:c7:f0:a6,-68,6,Y,TH,NONE,310.76737967914437,578.8654188948307
@JumboPlusIoT,00:7e:95:c7:f0:a3,-68,6,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
.@TRUEWIFI,00:7e:95:c5:10:25,-66,6,Y,TH,NONE,310.76737967914437,578.8654188948307
@JumboPlus,00:7e:95:c7:f0:a0,-68,6,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@JumboPlusIoT,00:7e:95:c5:10:23,-65,6,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
.@AISSUPERWiFi,00:7e:95:cb:6e:c6,-75,1,Y,TH,NONE,310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c5:2f:87,-66,1,Y,TH,NONE,310.76737967914437,578.8654188948307
.@TRUEWIFI,00:7e:95:cb:6f:25,-66,1,Y,TH,NONE,310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-65,1,Y,TH,NONE,310.76737967914437,578.8654188948307
.@AISSUPERWiFi,00:7e:95:cb:6f:26,-66,1,Y,TH,NONE,310.76737967914437,578.8654188948307
.@TRUEWIFI,00:7e:95:c5:2f:85,-64,1,Y,TH,NONE,310.76737967914437,578.8654188948307
@JumboPlusIoT,00:7e:95:cb:6f:23,-65,1,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
@JumboPlus,00:7e:95:cb:6f:20,-64,1,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-41,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:b6:70:5f:15:07,-75,11,Y,TH,NONE,310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:b6:70:59:90:07,-73,11,Y,TH,NONE,310.76737967914437,578.8654188948307
.@AISSUPERWiFi,00:b6:70:59:90:06,-73,11,Y,TH,NONE,310.76737967914437,578.8654188948307
@TOT_Wi-Fi,00:b6:70:59:5d:c7,-69,11,Y,TH,NONE,310.76737967914437,578.8654188948307
.@AISSUPERWiFi,00:b6:70:59:5d:c6,-69,11,Y,TH,NONE,310.76737967914437,578.8654188948307
.@TRUEWIFI,00:b6:70:59:5d:c5,-69,11,Y,TH,NONE,310.76737967914437,578.8654188948307
@JumboPlus,04:5f:b9:e5:ac:e0,-68,11,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
@TOT_Wi-Fi,04:5f:b9:e5:1f:a7,-71,11,Y,TH,NONE,310.76737967914437,578.8654188948307
.@AISSUPERWiFi,04:5f:b9:e5:1f:a6,-70,11,Y,TH,NONE,310.76737967914437,578.8654188948307
.@TRUEWIFI,04:5f:b9:e5:1f:a5,-71,11,Y,TH,NONE,310.76737967914437,578.8654188948307
@JumboPlusIoT,04:5f:b9:e5:1f:a3,-70,11,Y,TH,RSN(PSK/AES/AES),310.76737967914437,578.8654188948307
@JumboPlus,04:5f:b9:e5:1f:a0,-70,11,Y,TH,RSN(802.1x/AES/AES),310.76737967914437,578.8654188948307
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TrueMoveH,04:5f:b9:e4:2f:87,-71,60,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,04:5f:b9:e4:2f:88,-71,60,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,04:5f:b9:e4:2f:8c,-71,60,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
eduroam,04:5f:b9:e4:2f:8d,-71,60,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,04:5f:b9:e4:2f:8e,-71,60,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:7e:95:cb:13:6e,-87,60,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:cb:13:6c,-88,60,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:cb:13:68,-87,60,Y,TH,NONE,497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:cb:13:67,-88,60,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:cb:13:66,-88,60,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c5:04:a6,-78,52,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c5:04:a7,-78,52,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-78,52,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c5:04:ac,-78,52,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:7e:95:c5:04:ad,-78,52,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:7e:95:c5:04:ae,-78,52,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:b6:70:59:5d:ce,-73,52,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:b6:70:59:5d:cd,-74,52,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlusIoT,00:b6:70:59:5d:cc,-74,52,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-73,52,Y,TH,NONE,497.93315508021385,568.8832442067736
.@TrueMoveH,00:b6:70:59:5d:c7,-74,52,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:b6:70:59:5d:c6,-73,52,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c7:e8:e8,-84,157,Y,TH,NONE,497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c7:e8:e7,-84,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c7:f0:a6,-68,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c7:f0:a7,-68,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-67,157,Y,TH,NONE,497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c5:10:c6,-76,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c7:f0:ac,-68,157,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c5:10:c7,-76,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c5:10:c8,-76,157,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c5:10:cc,-76,157,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:7e:95:c7:f0:ad,-67,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:7e:95:c5:10:cd,-76,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-67,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:7e:95:c5:10:ce,-75,157,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:cb:0d:86,-78,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:b6:70:59:90:07,-70,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c5:1a:a6,-80,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c5:1a:a7,-81,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c5:10:27,-70,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:b6:70:59:90:0d,-71,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:b6:70:59:90:06,-71,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,04:5f:b9:e5:81:c6,-70,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,04:5f:b9:e5:1f:a6,-66,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,04:5f:b9:e5:81:c7,-70,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,04:5f:b9:e5:1f:a7,-66,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c5:10:26,-69,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlusIoT,00:b6:70:59:90:0c,-71,149,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c5:10:28,-69,149,Y,TH,NONE,497.93315508021385,568.8832442067736
eduroam,04:5f:b9:e5:1f:ad,-66,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c5:10:2c,-70,149,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,04:5f:b9:e5:1f:ae,-66,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:7e:95:c5:10:2d,-70,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:7e:95:c5:10:2e,-70,149,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c9:d3:26,-75,48,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c9:7b:66,-69,48,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c9:d3:27,-75,48,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c9:7b:67,-69,48,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:d3:28,-75,48,Y,TH,NONE,497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-69,48,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c9:d3:2c,-75,48,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c9:7b:6c,-69,48,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:7e:95:c9:d3:2d,-75,48,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:7e:95:c9:7b:6d,-69,48,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:7e:95:c9:d3:2e,-75,48,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-69,48,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c9:79:06,-56,44,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c9:79:07,-56,44,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:79:08,-56,44,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c9:79:0c,-56,44,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:7e:95:c9:79:0d,-56,44,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:7e:95:c9:79:0e,-56,44,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c7:e1:68,-78,40,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlus5GHz,04:5f:b9:e5:bd:0e,-77,40,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,04:5f:b9:e5:bd:06,-78,40,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:7e:95:c7:e1:66,-78,40,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:7e:95:c7:e1:67,-78,40,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:7e:95:c7:e1:6d,-79,40,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,04:5f:b9:e5:d9:a6,-77,36,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,04:5f:b9:e5:d9:a7,-78,36,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,04:5f:b9:e5:d9:a8,-78,36,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,04:5f:b9:e5:d9:ac,-78,36,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
eduroam,04:5f:b9:e5:d9:ad,-78,36,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,04:5f:b9:e5:d9:ae,-78,36,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
AISSMARTLogin,00:b6:70:5f:15:06,-75,36,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TrueMoveH,00:b6:70:5f:15:07,-76,36,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:b6:70:5f:15:08,-75,36,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:b6:70:5f:15:0c,-76,36,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
eduroam,00:b6:70:5f:15:0d,-76,36,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus5GHz,00:b6:70:5f:15:0e,-75,36,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
EZCast-BFA392A7,d2:c0:bf:a3:92:a7,-70,"9,-1",Y,--,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
QuadrupedRobot,d4:5d:64:91:a2:38,-58,10,Y,US,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus,04:5f:b9:e5:1f:a0,-70,11,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
.@TRUEWIFI,00:7e:95:c7:f0:a5,-65,6,Y,TH,NONE,497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c5:04:a7,-72,6,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlus,00:7e:95:c7:ec:60,-69,6,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus,00:7e:95:cb:77:c0,-67,6,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c7:ec:67,-70,6,Y,TH,NONE,497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c7:f0:a7,-63,6,Y,TH,NONE,497.93315508021385,568.8832442067736
.@AISSUPERWiFi,00:7e:95:c7:f0:a6,-63,6,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlus,00:7e:95:c7:f0:a0,-63,6,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c5:10:27,-67,6,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c7:f0:a3,-63,6,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:cb:77:c3,-67,6,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c5:2f:87,-67,1,Y,TH,NONE,497.93315508021385,568.8832442067736
.@AISSUPERWiFi,00:7e:95:c5:2f:86,-67,1,Y,TH,NONE,497.93315508021385,568.8832442067736
.@TRUEWIFI,00:7e:95:c5:2f:85,-67,1,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c5:2f:83,-67,1,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus,00:7e:95:c5:2f:80,-67,1,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-59,1,Y,TH,NONE,497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:79:07,-53,1,Y,TH,NONE,497.93315508021385,568.8832442067736
.@AISSUPERWiFi,00:7e:95:cb:6f:26,-60,1,Y,TH,NONE,497.93315508021385,568.8832442067736
.@AISSUPERWiFi,00:7e:95:c9:79:06,-53,1,Y,TH,NONE,497.93315508021385,568.8832442067736
.@TRUEWIFI,00:7e:95:cb:6f:25,-60,1,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:cb:6f:23,-60,1,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
.@TRUEWIFI,00:7e:95:c9:79:05,-53,1,Y,TH,NONE,497.93315508021385,568.8832442067736
@JumboPlusIoT,00:7e:95:c9:79:03,-53,1,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus,00:7e:95:c9:79:00,-53,1,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus,00:7e:95:cb:6f:20,-59,1,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-50,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",497.93315508021385,568.8832442067736
@JumboPlusIoT,04:5f:b9:e5:ac:e3,-71,11,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@JumboPlusIoT,00:b6:70:59:95:63,-62,11,Y,TH,RSN(PSK/AES/AES),497.93315508021385,568.8832442067736
@JumboPlus,00:b6:70:59:95:60,-63,11,Y,TH,RSN(802.1x/AES/AES),497.93315508021385,568.8832442067736
ubiquitous1,00:1a:70:34:72:e1,-70,11,N,--,WPA(PSK/TKIP/TKIP),497.93315508021385,568.8832442067736
@TOT_Wi-Fi,00:b6:70:59:95:67,-63,11,Y,TH,NONE,497.93315508021385,568.8832442067736
.@AISSUPERWiFi,00:b6:70:59:95:66,-63,11,Y,TH,NONE,497.93315508021385,568.8832442067736
497.93315508021385,568.8832442067736
1,IBSS,network,found:,497.93315508021385,568.8832442067736
SSIDBSSID,RSSI,CHANNEL,HT,CC,SECURITY,(auth/unicast/group),497.93315508021385,568.8832442067736
SETUP,02:11:87:d2:df:25,-77,11,N,--,NONE,497.93315508021385,568.8832442067736
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:1e,-55,64,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",725.0276292335116,556.4055258467024
@JumboPlusIoT,00:7e:95:c5:46:4c,-83,64,Y,TH,RSN(PSK/AES/AES),725.0276292335116,556.4055258467024
@TOT_Wi-Fi,00:7e:95:c5:46:48,-83,64,Y,TH,NONE,725.0276292335116,556.4055258467024
.@TrueMoveH,00:7e:95:c5:46:47,-83,64,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
AISSMARTLogin,00:7e:95:c5:46:46,-82,64,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
@JumboPlus5GHz,04:5f:b9:e4:2f:8e,-76,60,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
eduroam,04:5f:b9:e4:2f:8d,-76,60,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
@JumboPlusIoT,04:5f:b9:e4:2f:8c,-76,60,Y,TH,RSN(PSK/AES/AES),725.0276292335116,556.4055258467024
@TOT_Wi-Fi,04:5f:b9:e4:2f:88,-76,60,Y,TH,NONE,725.0276292335116,556.4055258467024
.@TrueMoveH,04:5f:b9:e4:2f:87,-76,60,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
AISSMARTLogin,04:5f:b9:e4:2f:86,-76,60,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
AISSMARTLogin,00:7e:95:c5:04:a6,-75,52,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
.@TrueMoveH,00:7e:95:c5:04:a7,-76,52,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-75,52,Y,TH,NONE,725.0276292335116,556.4055258467024
@JumboPlusIoT,00:7e:95:c5:04:ac,-75,52,Y,TH,RSN(PSK/AES/AES),725.0276292335116,556.4055258467024
eduroam,00:7e:95:c5:04:ad,-75,52,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
@JumboPlus5GHz,00:7e:95:c5:04:ae,-75,52,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
@JumboPlus5GHz,00:b6:70:59:5d:ce,-76,52,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
eduroam,00:b6:70:59:5d:cd,-76,52,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
@JumboPlusIoT,00:b6:70:59:5d:cc,-76,52,Y,TH,RSN(PSK/AES/AES),725.0276292335116,556.4055258467024
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-76,52,Y,TH,NONE,725.0276292335116,556.4055258467024
.@TrueMoveH,00:b6:70:59:5d:c7,-76,52,Y,TH,RSN(802.1x/AES/AES),725.0276292335116,556.4055258467024
