SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TrueMoveH,00:7e:95:c7:ec:67,-72,100,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:7e:95:cb:77:cd,-63,100,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,00:7e:95:c5:06:6e,-69,100,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:7e:95:c5:06:6d,-69,100,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c5:06:6c,-67,100,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c5:06:68,-67,100,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:c5:06:67,-69,100,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:c5:06:66,-69,100,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,04:5f:b9:e4:2c:26,-81,"64,-1",Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,04:5f:b9:e4:2c:27,-81,"64,-1",Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,04:5f:b9:e4:2c:28,-81,"64,-1",Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlusIoT,04:5f:b9:e4:2c:2c,-80,"64,-1",Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
eduroam,04:5f:b9:e4:2c:2d,-81,"64,-1",Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,04:5f:b9:e4:2c:2e,-81,"64,-1",Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,04:5f:b9:e5:d9:a6,-83,64,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:1e,-44,64,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",315.7584670231728,573.8743315508021
@JumboPlus5GHz,00:7e:95:cb:87:ee,-85,64,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:7e:95:cb:87:ed,-85,64,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:cb:87:ec,-84,64,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:cb:87:e8,-84,64,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:cb:87:e7,-84,64,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:cb:87:e6,-84,64,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus,00:7e:95:c9:76:a0,-77,1,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:b6:70:5f:15:0d,-75,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:b6:70:5f:15:0c,-74,52,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:b6:70:5f:15:08,-75,52,Y,TH,NONE,315.7584670231728,573.8743315508021
AISSMARTLogin,00:b6:70:59:5d:c6,-79,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:b6:70:5f:15:06,-75,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,00:b6:70:5f:15:07,-75,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,00:b6:70:5f:15:0e,-74,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,00:7e:95:c5:04:ae,-83,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:7e:95:c5:04:ad,-78,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c5:04:ac,-83,52,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-83,52,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:c5:04:a7,-83,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:c5:04:a6,-84,52,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c7:f0:ac,-86,157,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:c7:e8:e7,-80,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:c5:10:c6,-85,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:c7:f0:a6,-85,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:c7:f0:a7,-85,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-84,157,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:c5:10:c7,-84,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:c7:e8:e6,-81,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c5:10:cc,-85,157,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c7:e8:e8,-80,157,Y,TH,NONE,315.7584670231728,573.8743315508021
eduroam,00:7e:95:c7:f0:ad,-85,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c7:e8:ec,-81,157,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:7e:95:c5:10:cd,-85,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:7e:95:c7:e8:ed,-80,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,00:7e:95:c7:e8:ee,-81,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-84,157,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:c5:10:26,-78,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,04:5f:b9:e5:1f:a6,-49,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,04:5f:b9:e5:1f:a7,-49,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,04:5f:b9:e5:1f:a8,-49,149,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlus5GHz,04:5f:b9:e5:81:ce,-77,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,04:5f:b9:e5:81:cc,-76,149,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,04:5f:b9:e5:81:c7,-77,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,04:5f:b9:e5:81:c6,-77,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,04:5f:b9:e3:33:a6,-74,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,04:5f:b9:e4:2f:86,-72,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,04:5f:b9:e3:33:a7,-74,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,04:5f:b9:e4:2f:87,-73,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,04:5f:b9:e3:33:a8,-74,149,Y,TH,NONE,315.7584670231728,573.8743315508021
@TOT_Wi-Fi,04:5f:b9:e4:2f:88,-72,149,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlusIoT,04:5f:b9:e3:33:ac,-74,149,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,04:5f:b9:e4:2f:8c,-72,149,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:c5:1a:a6,-77,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:c5:1a:a7,-77,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,04:5f:b9:e3:33:ad,-74,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,04:5f:b9:e4:2f:8d,-72,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c5:1a:a8,-76,149,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c5:1a:ac,-76,149,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,04:5f:b9:e5:1f:ae,-49,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
eduroam,04:5f:b9:e5:1f:ad,-49,149,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,04:5f:b9:e5:1f:ac,-49,149,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:c9:79:06,-54,44,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:c9:79:07,-54,44,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c9:79:08,-54,44,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c9:79:0c,-53,44,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:7e:95:c9:79:0d,-54,44,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,00:7e:95:c9:79:0e,-53,44,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,04:5f:b9:e5:dd:66,-62,40,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,04:5f:b9:e5:dd:67,-62,40,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,04:5f:b9:e5:dd:68,-62,40,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlusIoT,04:5f:b9:e5:dd:6c,-62,40,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
eduroam,04:5f:b9:e5:dd:6d,-62,40,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,04:5f:b9:e5:dd:6e,-62,40,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
AISSMARTLogin,00:7e:95:cb:17:e6,-82,36,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@TrueMoveH,00:7e:95:cb:17:e7,-82,36,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:cb:17:e8,-82,36,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:cb:17:ec,-83,36,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
eduroam,00:7e:95:cb:17:ed,-83,36,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus5GHz,00:7e:95:cb:17:ee,-83,36,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
.@AISSUPERWiFi,00:b6:70:59:95:66,-69,11,Y,TH,NONE,315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:b6:70:5f:15:07,-69,11,Y,TH,NONE,315.7584670231728,573.8743315508021
.@AISSUPERWiFi,00:b6:70:5f:15:06,-70,11,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TRUEWIFI,00:b6:70:59:95:65,-68,11,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlus,00:b6:70:59:95:60,-69,11,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:b6:70:59:95:63,-68,11,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
.@TRUEWIFI,00:b6:70:5f:15:05,-70,11,Y,TH,NONE,315.7584670231728,573.8743315508021
@TOT_Wi-Fi,04:5f:b9:e5:1f:a7,-62,11,Y,TH,NONE,315.7584670231728,573.8743315508021
.@AISSUPERWiFi,04:5f:b9:e5:1f:a6,-63,11,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TRUEWIFI,04:5f:b9:e5:1f:a5,-62,11,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlus,00:b6:70:5f:15:00,-70,11,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,04:5f:b9:e5:1f:a3,-63,11,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus,04:5f:b9:e5:1f:a0,-62,11,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,04:5f:b9:e5:a8:e7,-74,1,Y,TH,NONE,315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c9:79:07,-68,1,Y,TH,NONE,315.7584670231728,573.8743315508021
.@AISSUPERWiFi,00:7e:95:c9:79:06,-67,1,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TRUEWIFI,00:7e:95:c9:79:05,-68,1,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c9:79:03,-68,1,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:c5:06:63,-66,1,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus,00:7e:95:c9:79:00,-68,1,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c5:2f:87,-72,1,Y,TH,NONE,315.7584670231728,573.8743315508021
.@AISSUPERWiFi,00:7e:95:c5:2f:86,-71,1,Y,TH,NONE,315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:cb:87:e7,-80,1,Y,TH,NONE,315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:c5:06:67,-67,1,Y,TH,NONE,315.7584670231728,573.8743315508021
.@AISSUPERWiFi,00:7e:95:c5:06:66,-67,1,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TRUEWIFI,00:7e:95:c5:06:65,-67,1,Y,TH,NONE,315.7584670231728,573.8743315508021
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-37,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",315.7584670231728,573.8743315508021
@JumboPlus,00:7e:95:c5:06:60,-67,1,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-73,1,Y,TH,NONE,315.7584670231728,573.8743315508021
.@AISSUPERWiFi,00:7e:95:cb:6f:26,-72,1,Y,TH,NONE,315.7584670231728,573.8743315508021
.@TRUEWIFI,00:7e:95:cb:6f:25,-73,1,Y,TH,NONE,315.7584670231728,573.8743315508021
@JumboPlusIoT,00:7e:95:cb:6f:23,-73,1,Y,TH,RSN(PSK/AES/AES),315.7584670231728,573.8743315508021
@JumboPlus,00:7e:95:cb:6f:20,-74,1,Y,TH,RSN(802.1x/AES/AES),315.7584670231728,573.8743315508021
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
AISSMARTLogin,00:b6:70:5f:15:06,-79,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:b6:70:59:5d:ce,-75,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlusIoT,00:b6:70:59:5d:cc,-75,52,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:b6:70:59:5d:c6,-75,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,00:b6:70:59:5d:c7,-75,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c5:04:a6,-79,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-75,52,Y,TH,NONE,535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c5:04:a7,-79,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-80,52,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c5:04:ac,-79,52,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:7e:95:c5:04:ad,-77,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:b6:70:59:5d:cd,-75,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:b6:70:5f:15:0d,-82,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:b6:70:5f:15:0e,-80,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:c7:e1:6e,-84,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:7e:95:c7:e1:6d,-84,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c7:e1:6c,-83,52,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c7:e1:68,-83,52,Y,TH,NONE,535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c7:e1:67,-84,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c7:e1:66,-83,52,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
QuadrupedRobot,d4:5d:64:91:a2:3c,-81,161,Y,US,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c7:e8:e6,-83,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c7:e8:e7,-83,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c7:e8:e8,-83,157,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c7:e8:ec,-83,157,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c5:10:c6,-82,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c5:10:c7,-81,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:7e:95:c7:e8:ed,-84,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c5:10:c8,-82,157,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c5:10:cc,-81,157,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c7:f0:a6,-75,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c7:f0:a7,-75,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-75,157,Y,TH,NONE,535.3663101604277,578.8654188948307
eduroam,00:7e:95:c5:10:cd,-82,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c7:f0:ac,-75,157,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:c5:10:ce,-81,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:7e:95:c7:f0:ad,-75,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:c7:e8:ee,-83,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-74,157,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,04:5f:b9:e5:81:ce,-75,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlusIoT,04:5f:b9:e5:81:cc,-74,149,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,04:5f:b9:e5:81:c8,-75,149,Y,TH,NONE,535.3663101604277,578.8654188948307
.@TrueMoveH,04:5f:b9:e5:81:c7,-75,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,04:5f:b9:e5:81:c6,-75,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c5:1a:a6,-82,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,04:5f:b9:e4:2f:86,-70,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,04:5f:b9:e3:33:a6,-79,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:b6:70:59:90:06,-72,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c5:1a:a7,-82,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c5:1a:a8,-82,149,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:b6:70:59:90:0c,-71,149,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
eduroam,04:5f:b9:e4:2f:8d,-70,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:b6:70:59:90:0d,-72,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,04:5f:b9:e4:2f:8e,-70,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:b6:70:59:90:0e,-71,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,04:5f:b9:e5:1f:ae,-65,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlusIoT,04:5f:b9:e5:1f:ac,-65,149,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:c9:d3:2e,-74,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:7e:95:c9:d3:2d,-74,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c9:d3:2c,-74,149,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c9:d3:28,-74,149,Y,TH,NONE,535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c9:d3:27,-74,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,04:5f:b9:e5:1f:a7,-65,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,04:5f:b9:e5:1f:a6,-65,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c5:10:26,-68,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c9:d3:26,-74,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c5:10:28,-68,149,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:c5:10:2e,-68,149,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c9:7b:66,-79,48,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c9:7b:67,-79,48,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-79,48,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c9:7b:6c,-79,48,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:7e:95:c9:7b:6d,-78,48,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-78,48,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,00:7e:95:c9:79:06,-56,44,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,00:7e:95:c9:79:07,-56,44,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,00:7e:95:c9:79:08,-56,44,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,00:7e:95:c9:79:0c,-56,44,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
eduroam,00:7e:95:c9:79:0d,-56,44,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@JumboPlus5GHz,00:7e:95:c9:79:0e,-56,44,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
AISSMARTLogin,04:5f:b9:e5:dd:66,-64,40,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
.@TrueMoveH,04:5f:b9:e5:dd:67,-64,40,Y,TH,RSN(802.1x/AES/AES),535.3663101604277,578.8654188948307
@TOT_Wi-Fi,04:5f:b9:e5:dd:68,-64,40,Y,TH,NONE,535.3663101604277,578.8654188948307
@JumboPlusIoT,04:5f:b9:e5:dd:6c,-64,40,Y,TH,RSN(PSK/AES/AES),535.3663101604277,578.8654188948307
